Key;English;;;;;;;;;;;;;
suez_canal_NEWS_MEDIUM;역사상 최초로 선박이 수에즈지협을 가로지르는 새로 개통된 운하를 성공적으로 통과하면서, $TAG0_0$에게 오늘은 승리의 날입니다. 길이 164킬로미터에 달하는 현대 공학의 진정한 경이로움인 수에즈운하는 곧 세계에서 가장 활발한 항로로 자리매김할 것입니다.;;;;;;;;;;;;;
suez_canal_NEWS_SHORT;역사상 최초로 선박이 수에즈지협을 가로지르는 길이 164킬로미터 깊이 8미터에 달하는 새로 개통된 운하를 성공적으로 통과한 오늘은 $TAG0_0$에게 승리의 날입니다.;;;;;;;;;;;;;
panama_canal_NEWS_LONG;파나마지협을 통과하는 운하의 개통은 $TAG0_0$에게 자랑스러운 일입니다. 길이가 77킬로미터에 달하는 파나마운하는 양쪽 끝에 달린 해발 25미터 높이의 매우 복잡한 갑문으로 잠긴 수로입니다. 파나마운하는 세계에서 가장 건강에 해로운 지역에 지어졌습니다. 따라서 파나마운하는 현대 공학에게만큼이나 현대 의학의 금자탑입니다. 전문가들은 또한 파나마운하가 국제 해상 무역의 중요한 통로로 자리잡을 것으로 기대하며, 전시에 운하 통제국에게 큰 전략적 이점을 제공할 것이라고 주장합니다.;;;;;;;;;;;;;
panama_canal_NEWS_MEDIUM;파나마지협을 통과하는 운하의 개통은 $TAG0_0$에게 자랑스러운 일입니다. 길이가 77킬로미터에 달하는 파나마운하는 해발 25미터 높이의 갑문으로 잠긴 수로입니다. 세계에서 가장 건강에 해로운 지역에 지어진 파나마운하는 현대 공학에게만큼이나 현대 의학의 금자탑입니다.;;;;;;;;;;;;;
panama_canal_NEWS_SHORT;파나마지협을 통과하는 운하의 개통은 $TAG0_0$에게 자랑스러운 일입니다. 길이가 77킬로미터에 달하는 파나마운하는 해발 25미터 높이의 갑문으로 잠긴 수로입니다.;;;;;;;;;;;;;
empress_of_india_NEWS_LONG;델리의 '제국 궁정'에 이어 트라팔가 광장 기둥에서 낭독된 왕실 선언문이 빅토리아 여왕의 '인도 여제' 작위 획득을 선언했습니다. 마지막 무굴 황제가 영국 동인도회사에게 폐위된 이래 인도에는 왕관을 쓴 통치자가 없었습니다. 동인도회사가 해체되자 많은 인도 번왕에 대한 여왕의 종주권을 황제 작위로 입증하자는 의견이 등장했습니다. 이 계획의 설계자는 벤저민 디즈레일리 총리로 여겨집니다.;;;;;;;;;;;;;
empress_of_india_NEWS_MEDIUM;델리의 '제국 궁정'에 이어 트라팔가 광장 기둥에서 낭독된 왕실 선언문이 빅토리아 여왕의 '인도 여제' 작위 획득을 선언했습니다. 황제 작위는 많은 인도 번왕에 대한 여왕의 종주권을 입증합니다.;;;;;;;;;;;;;
empress_of_india_NEWS_SHORT;델리의 '제국 궁정'에 이어 트라팔가 광장에서 낭독된 왕실 선언문이 빅토리아 여왕의 '인도 여제' 작위 획득을 선언했습니다.;;;;;;;;;;;;;
COUNTRYALERT_ColonialGood_invest;[SUB_A7]Y$REGION$[SUB_A7]! [SUB_A7]R지방의 식민지에 투자할 수 있습니다.[SUB_A7]!;;;;;;;;;;;;;
aar_fake1_title;복면 쓴 자경단원의 습격!;;;;;;;;;;;;;
aar_fake1;최근 수도에서 혼자서 고양이 옷을 입고 '캣맨'을 자칭하며 범죄와 싸우고 사기꾼을 내쫓는 행동이 목격됐습니다.;;;;;;;;;;;;;
aar_fake2_title;가우스 사망;;;;;;;;;;;;;
aar_fake2;어제 유명한 독일인 수학자 카를 프리드리히 가우스가 죽었습니다. 수학자들은 수세기 동안 가우스를 기억할 것입니다. 가우스는 수학을 '과학의 여왕'으로 명명했습니다.;;;;;;;;;;;;;
aar_fake3_title;책임정부!;;;;;;;;;;;;;
aar_fake3;1848년 노바스코샤 식민지에서 제임스 유니악과 조셉 하우가 이끄는 영국령 북아메리카 최초의 책임정부가 출범했습니다.;;;;;;;;;;;;;
